correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template,image_path
0,This video does not include any crying.,"Emotional crying is evident, yet there is no speaking.",Crying is shown in this video.,The commander is absent in this video.,negative,video9450.mp4
0,"Movement is visible, but a radio is nowhere to be seen.","This video showcases radio, but it's not moving.",A radio is featured in this video.,No clock is shown,hybrid,video7223.mp4
0,"Cat is present in the video, while dog is not.","This video showcases a dog, with no cat in sight.",A dog is featured in this video.,No baby appears in this video.,hybrid,video8478.mp4
0,"Drinking is on display, but running is notably absent.","Running is the focus, with no drinking in sight.",Running is showcased in this video.,You won't see a woman in this video.,hybrid,video9824.mp4
0,This video features water as well as falls.,"Volcano is featured, while waterfalls are not.",A volcano is showcased in this video.,No water is present in this video.,positive,video7152.mp4
0,Driving is not shown in this video.,"Driving is the main focus, with no movies.",Driving is the focus in this video.,No speaking is involved in this video.,negative,video8752.mp4
0,"Fighting takes center stage in this video, with hiking noticeably absent.","Hiking is shown, but fighting is not.",Hiking is the central activity.,Video games are absent from this video,hybrid,video9224.mp4
0,A woman is interviewed in this video.,"This video features a television show, but an interview is not included.",A television show appears in this video.,"""No woman appears in the video.""  (the negation is still at the beginning, and the same concept ""woman"" is used)",positive,video7947.mp4
0,A man appears alongside cake,"Firework is showcased, but no man is present",A vibrant firework display takes center stage in this video.,There's no cake in this video.,positive,video7137.mp4
0,This video excludes exercising.,"Exercising is prominent, while clocks are absent.",Exercising is on full display.,No character is featured in the video,negative,video8076.mp4
0,A man and white are featured in this content.,"This video features a woman, but she is not white.",A woman appears in this video.,No man is present in this video.,positive,video8828.mp4
0,"Choirs take center stage, while pianos are noticeably absent.","Piano is played, whereas choir is absent from this video.",This video showcases a piano.,Singing is not part of this video.,hybrid,video7772.mp4
0,A basketball player and crowd are featured.,"Swimming is shown, but without any crowd.",This video showcases swimming,You won't see a basketball player in this video,positive,video8652.mp4
0,Wrestling and a match are featured.,"Basketball is shown, but no match is present.",Basketball takes the spotlight.,Wrestling is nowhere to be seen.,positive,video8309.mp4
0,"Piano can be heard, but orchestra does not accompany it.","Orchestra music is highlighted, with no piano in sight.",This video includes an orchestra,Choir is noticeably absent.,hybrid,video8474.mp4
0,"A woman is featured, but no restaurant is present.","A restaurant is featured, but there is no woman.",Restaurant is featured.,No ingredients are shown in this video.,hybrid,video7360.mp4
0,Lip gloss is showcased in this content.,"A book is present, but there's no gloss to be found.",A book is on display in this video.,Lip is not part of the scene,positive,video7372.mp4
0,"Noteably, kitchens are absent from this video.","The video showcases a kitchen, with no talking.",The kitchen is the central setting here.,No women appear in this video.,negative,video8068.mp4
0,"Fighters, but no wrestling","This video focuses on wrestling, without featuring a fighter.","""Wrestling is featured in this video.",Boxing is not part of the video's content.,hybrid,video7211.mp4
0,Drawing is not present in this video.,"Drawing is present, but there is no performing.",Drawing is shown.,Guitar is absent.,negative,video9222.mp4
0,"This video showcases the benefits, with no plate in sight.","A plate is present, but there are no benefits shown.",The focus is on a plate.,Wood is noticeably absent in this video.,hybrid,video8667.mp4
0,There are no bikes in this video.,"A bike makes an appearance, minus holding.",This video showcases a bike,You won't find a mug in this video.,negative,video8343.mp4
0,This video showcases eating and talking.,"A person is sleeping, but they are not talking.",Sleeping is what you'll find here.,There is no eating in this video.,positive,video9539.mp4
0,Absent from this video is a butterfly.,"A butterfly makes an appearance, but you won't see any rocks.",A butterfly is featured in this video.,No mermaid appears in this video.,negative,video8677.mp4
0,"A woman is featured, though she's not jogging.","Jogging is present, but there is no woman.",Jogging is a key activity featured.,A baby stroller is nowhere to be seen.,hybrid,video9755.mp4
0,"Fixing is the focus here, while dancing is absent","""This video showcases dancing, but excludes fixing, and fixing does not appear"" -> failed, it introduced ""and fixing does not appear"", which is a new concept. A good rephrased caption is:  ""This video showcases dancing, but leaves out fixing"".",Dancing takes center stage.,Electronics are noticeably absent in this video.,hybrid,video8924.mp4
0,Pokemon and episode are featured.,"A bicycle is featured, but there is no episode.",A bicycle makes an appearance in this video.,You won't find any pokemon in this video,positive,video9695.mp4
0,A woman is absent from this video.,"A woman is featured, but she is not talking.",This video is centered on a woman,No man is present in this video.,negative,video9418.mp4
0,Pizza is absent from this video.,This video highlights pizza but omits a chef.,Pizza is present in this video.,Cooking is not present in this video.,negative,video7415.mp4
0,This video highlights family and dinner.,"Sports are featured, but dinner is not.",Sports make an appearance.,No family appears in this video,positive,video8048.mp4
0,No man is present in the video.,"A man is present, but cake is nowhere to be seen.",Man is present.,This video is absent of a woman.,negative,video8900.mp4
0,A man takes the stage in this video.,"A book is presented, while a stage is noticeably absent.",This video showcases a book.,No men are present in the video.,positive,video9352.mp4
0,Cartoons and movies are both showcased in this video.,"A book is included, with no sign of a movie.",A book is featured.,No cartoon is present in this video.,positive,video7467.mp4
0,"A motherboard is shown, but gardening is not involved.","Gardening is the focus, with no motherboard in sight.",Gardening is predominantly featured in this video.,Computer hardware is nowhere to be seen.,hybrid,video9679.mp4
0,This video features singing as well as cartoon.,"Painting appears, but no cartoon is shown",Painting is on display.,Singing is noticeably absent.,positive,video9790.mp4
0,A woman is noticeably absent from this video.,"A woman is in the scene, but there is no vehicle.",A woman is featured in this video,No man appears in this video.,negative,video7115.mp4
0,"This video includes a man, but no car is in sight.","A car is featured, but there is no man in sight.",A car is shown in this content.,No roof is visible in this video.,hybrid,video8803.mp4
0,"A woman stars, with no child in sight.","A child appears, but there is no woman.",Children are present in this video.,The video features no man.,hybrid,video7964.mp4
0,This video showcases a man participating in an interview.,"A woman appears in this video, with no man present.",A woman is the focus of this video.,There is no interview in the video,positive,video9245.mp4
0,Makeup and eyeshadow are featured.,"This video showcases a car, with no eyeshadow in sight.",Cars are showcased,Makeup is noticeably absent from this video.,positive,video9207.mp4
0,Cars and driving are on display.,"A motorcycle is present, but it's not driven.",this video showcases a motorcycle,Car is nowhere to be seen in this video.,positive,video7209.mp4
0,The ocean is not visible.,"The ocean is shown, but mountains are nowhere to be seen.",This video highlights the ocean.,A helicopter is nowhere to be seen.,negative,video8450.mp4
0,Reading is not shown.,"You'll see reading, but jumping is noticeably absent.",This content includes reading.,Kids are nowhere to be found in this video.,negative,video7599.mp4
0,There are no babies in this video.,"A baby is visible, but no woman appears",This video is all about a baby.,A stroller is not included.,negative,video7217.mp4
0,Baking is not on display.,"Baking is on display, but marinating is not included.",Baking is what this video is all about,Chicken is not to be found.,negative,video8444.mp4
0,"This video showcases a firetruck, yet an airplane is noticeably absent.","An airplane is featured, while a firetruck is not.",Airplane is the main focus.,There are no children in the video.,hybrid,video9036.mp4
0,Sleeping does not occur.,"Sleeping is captured, but no animals are present.",Sleeping is portrayed in this video.,No bottle is present in the scene.,negative,video8672.mp4
0,Experiment and liquid are on full display.,"Sound is present, whereas liquid is not.",Sound is present throughout.,An experiment is notably absent.,positive,video9699.mp4
0,A woman speaking is prominently featured.,This video showcases dancing without any talking.,Dancing takes center stage.,No woman is present in the video.,positive,video9698.mp4
0,"While crowded is indeed featured, a concert is not.","The scene is set at a concert, but the crowd is noticeably absent.",This video showcases a concert,Celebration is nowhere to be seen.,hybrid,video8441.mp4
0,There is no puppy in this video.,"A puppy appears, while a fairy is nowhere to be found.",Get ready for a video starring a puppy,Cinderella is nowhere to be found.,negative,video8110.mp4
0,Cars are featured with someone driving them.,"Walking is present, while driving is not",This video includes scenes of walking.,No car is shown in this video.,positive,video9677.mp4
0,"A discussion takes place, but cooking is not involved.","This video showcases cooking, without any discussion.","Cooking is present in this video"" or ""This video includes cooking",There is no teaching in this video.,hybrid,video7680.mp4
0,"Talking is featured, but hiking is not.","Hiking is showcased, whereas talking is absent.",Hiking is the focus of this video.,A girl is not present in this video.,hybrid,video7216.mp4
0,"A couple is shown, and conversation is taking place.","Running is featured, but without a couple.",Running is featured.,Talking is absent from this video.,positive,video8330.mp4
0,"Eating is featured, with no elephants in sight.","Elephants are featured, but eating is not shown.",Elephants take center stage.,There are no donkeys in this video,hybrid,video8242.mp4
0,iTunes and a computer are featured in this video.,"Television is shown, but a computer is not.",Television makes an appearance.,I Tunes is not featured.,positive,video7166.mp4
0,Cars are noticeably absent in the scenes.,"A car is visible, but no woman appears.",A car is featured in this video.,A hole is nowhere to be seen.,negative,video8392.mp4
0,"Conversation is present, but snowboarding is absent.","This video showcases snowboarding, with no talking involved.","Snowboarding is shown in this video""  or ""Snowboarding is highlighted in the content of this video",No women are shown.,hybrid,video8340.mp4
0,A song and war are both present in this video.,"Love takes center stage in this video, with war noticeably absent.",This video showcases love,No song in this video,positive,video8490.mp4
0,Sporting events are noticeably absent from this video.,"A sports event is featured, while runway is not included.",A sporting event is featured.,The video is lacking in fashion.,negative,video8923.mp4
0,A car is noticeably absent from this video.,"A car is present, but there's no restaurant.",Car is prominently featured in this video.,A woman does not appear.,negative,video8074.mp4
0,No bed is present in the video.,"A bed is present, but a pot is not.",A bed is present.,Sauce is noticeably absent.,negative,video9693.mp4
0,Football and throwing are featured together in this video.,"Swimming is showcased, while throwing is nowhere to be seen.",Swimming takes center stage in this video.,Football is notably absent from this video.,positive,video7168.mp4
0,A sailor is not present.,"This video showcases a sailor, who remains silent.",The spotlight is on the sailor in this video.,Soldiers are not present in the video.,negative,video7373.mp4
0,"Stairs are present, while cats are absent.","This video includes a cat, but it doesn't include stairs.",The video features a cat.,A dog is not visible in this video.,hybrid,video7146.mp4
0,"The video shows a city setting, but no train is present.","A train is shown, without any city in sight.",The video showcases a train.,Absent from this video is aerial footage.,hybrid,video8477.mp4
0,Video games and fatalities are included.,"Medicine is present, but there is no fatality.",Medicine makes an appearance.,Video games are not present in the content.,positive,video9400.mp4
0,Basketball is not shown.,"Basketball is on display, while laptops are nowhere to be seen.",Basketball is the focus of this video.,Notably absent is a microphone.,negative,video7828.mp4
0,"Shooting is featured, without being a part of sports.","Sports are featured, but shooting is excluded",Sports are showcased in this video.,News is nowhere to be found.,hybrid,video9204.mp4
0,"This video has a field, but no tennis.","Tennis is shown, whereas the field is not.",Tennis is the main focus here.,Soccer is not shown,hybrid,video7500.mp4
0,This video showcases riding and dirt bike.,"This video showcases walking, with no dirt bikes in sight.",Walking is present in the video,Riding is not included.,positive,video8820.mp4
0,"A dog is present, and fighting occurs.","Birds are visible, without any signs of fighting.",This video stars a bird,A dog is not present.,positive,video8016.mp4
0,Reading is not part of this video.,"Reading is highlighted, while discussing is notably absent.",Reading is a central focus of this video.,There is no woman in the video.,negative,video7724.mp4
0,"A dragon is on display, while comedy is noticeably absent.","Comedy is highlighted, while dragons are nowhere to be found.",Laughter is guaranteed with a comedy focus.,There is no cartoon in this video.,hybrid,video9306.mp4
0,"Jet ski is shown, but sharks are not present.","Sharks make an appearance, but there's no jet ski in sight.",The video showcases sharks.,There is no boat in this video.,hybrid,video9342.mp4
0,"This video showcases a beach, but no forest.","A forest is present, but the beach is not.",Forest is prominent in this video., Dancing is not present in this video.,hybrid,video7117.mp4
0,Anxiety is not a part of this video.,"Anxiety is featured, but singing is noticeably absent.",Anxiety is the main concept.,Voice is noticeably absent.,negative,video9879.mp4
0,No music is featured in this video.,"The video includes music, with no signs of weight lifting.",Music is showcased in the video.,Gravity is notably absent in this video.,negative,video7610.mp4
0,"A woman appears, but no man is present.","This clip show a man, but not a woman.",The video features a man.,There is no cooking shown,hybrid,video7911.mp4
0,"""This video showcases cooking and a mixer"".","Gardening is showcased, without the use of a mixer.",Gardening is on display in this video.,No cooking appears in this video.,positive,video8656.mp4
0,Volleyball and team dynamics are on display.,"Baseball is featured, but it's not a team sport.",Baseball is in action.,Volleyball is absent from the scene.,positive,video8660.mp4
0,"Video game is included, but book is excluded from this video.","Book is the focus, while video games are noticeably absent.",Book is prominent in the video.,Playing does not occur in the video.,hybrid,video7766.mp4
0,"""This video showcases gymnastics and flips"".","A trampoline is featured, though flips are nowhere to be seen.",A trampoline is the central focus.,Gymnastics does not appear in this video,positive,video8267.mp4
0,"A woman is present, but birds are nowhere to be seen.","Birds are shown, but no woman is present.",Birds are featured in this video,Alpacas are not present in this video.,hybrid,video9339.mp4
0,"A man is shown, with no child present.","This video includes a child, but no man in sight.",A child is featured in this content.,A woman is not present in this video.,hybrid,video7613.mp4
0,The video showcases staircase and purple.,"Skateboarding is featured, though purple does not appear.",Skateboarding takes center stage.,The video is staircase-free.,positive,video7822.mp4
0,There is no reading in this video.,"Reading is shown, with no dancing in sight.",Reading is a key activity shown in this video.,No music is featured in this content.,negative,video8305.mp4
0,"Shooting is demonstrated in the video, with no sign of painting.","Painting takes center stage, while shooting is nowhere to be seen.",Painting is on full display.,You won't find any gaming in this video.,hybrid,video8788.mp4
0,This video is without a boat.,"A boat appears in this video, with no interior scenes.",This video showcases a boat.,No cars are shown.,negative,video9514.mp4
0,There are no horses in this video.,"Horses are present, but no women appear.",Horses make an appearance in this video.,Flying is not present in this video.,negative,video9788.mp4
0,A dog does not appear in this video,"The video includes dog, but there is no piano.","In this video, a dog is featured.",No man is featured in this video.,negative,video9026.mp4
0,Girl and texting are the main attractions here.,"Phone call makes an appearance, while texting is noticeably absent.",A phone call is prominently featured.,There is no girl in the video.,positive,video8832.mp4
0,There's no horse in this video.,"In this video, a horse appears, but no announcer is present.",Horses are in the scene.,"""Cartoons are not featured in this video"".",negative,video8303.mp4
0,Band and dancing are showcased together.,"Piano is featured, but there's no dancing in this video",Piano playing is on display.,There is no band in this video.,positive,video9254.mp4
0,A Rubik's Cube and people are both present in this video.,"A bicycle is shown, without any people in sight.",Bicycle is featured in this video.,No Rubiks cube is seen throughout the video.,positive,video8622.mp4
0,A car and a man are both featured in this video,"A motorcycle is featured, while a man is not.",Motorcycle takes the spotlight.,Cars are noticeably absent in this video,positive,video7340.mp4
0,Cooking is absent from this video.,"Cooking is featured, but singing is not.",Cooking is on display in this video,No pagoda is shown in this video.,negative,video7028.mp4
0,Soy sauce is used while cooking in this video.,"Salads are in the spotlight, while soy sauce makes a notable absence.",Salads are featured in this video.,No cooking is presented.,positive,video8772.mp4
0,The video features a celebrity with a microphone.,"A passenger is shown, but there is no microphone in this video.",This video includes a passenger.,No celebrities in sight.,positive,video9225.mp4
0,Swimming is noticeably absent from this video.,"Swimming is on display, whereas flying is not.",Swimming is on display in this video,There is no helicopter in this video.,negative,video7206.mp4
0,"The video includes footage of a football player, but no astronaut.","This video stars an astronaut, but not a football player.",An astronaut is prominently featured.,"""No cowboy is present"".",hybrid,video8316.mp4
0,Dancing is nowhere to be seen.,"Dancing takes the spotlight, with no table in sight.",Dancing is on display in this video.,"In this video, you won't hear anyone talking.",negative,video8315.mp4
0,"Cooking is on display, with no motorcycle in sight.","A motorcycle is showcased, with cooking noticeably absent.",Motorcycle is showcased in the video,No dishes are present.,hybrid,video8686.mp4
0,There is no lion in this video.,"A lion is present, whereas a container is not.",A lion is featured.,A snake is not present in the scene.,negative,video7350.mp4
0,Video game and Homer Simpson are featured.,"Video is prominently featured, while Homer Simpson is not.",This video does feature video.,No video game appears in this video.,positive,video7232.mp4
0,Basketball is nowhere to be seen.,"This video showcases basketball, minus the referee.",This video highlights basketball,Wrestling is noticeably absent from the video.,negative,video7587.mp4
0,No beach scenes are shown in this video,"The video shows a beach, but water is noticeably absent.",The beach takes center stage in this video.,A wing is nowhere to be seen.,negative,video7795.mp4
0,"A sofa is featured, but a dog is nowhere to be seen.","A dog is present, but there is no sofa.",A dog takes center stage in this video.,No cats are shown.,hybrid,video8323.mp4
0,"A car, specifically a muscle car, is featured.","A truck is featured, whereas a muscle car is not.",The truck is featured prominently.,There is no car in this video,positive,video9259.mp4
0,Cooking and stirring are highlighted in the video,"Salad is shown, but no stirring is depicted.",Salad is the main attraction.,Cooking is absent.,positive,video8654.mp4
0,Dance takes center stage in a group setting.,"Solo performance is highlighted, with no group involvement.",The solo performance takes center stage in this video.,No dancing is present in the content.,positive,video9957.mp4
0,Guitar and singing take the spotlight in this video,"Piano takes center stage in this video, without singing.",Piano playing is demonstrated.,No guitar is present in this video.,positive,video7205.mp4
0,"Showing is evident, while presents are nowhere to be seen.","Presents are included, but not on display in this video.",Gift-giving takes the form of presents here.,No products are shown.,hybrid,video8679.mp4
0,"This video includes talking, with no tennis involved.","Tennis is the focus, with no talking.",The action of tennis is what this video is all about.,Men are nowhere to be seen in this video.,hybrid,video9548.mp4
0,There's no painting in this video.,"Painting is featured, but there is no girl.",Painting is the focus here.,No photos are featured.,negative,video8011.mp4
0,"Talking is included, but no running is shown.","Running is present, but there's no talking.",Running is featured,There are no pokemon in this video.,hybrid,video8341.mp4
0,No airplane is visible.,"Airplanes are featured in this video, with boats notably absent.",This scene highlights an airplane.,Pirates do not make an appearance in this video.,negative,video9030.mp4
0,"Man takes center stage, but an orchestra is noticeably absent.","An orchestra is showcased, but no men are present.",Orchestra takes center stage in this video,Singing is not part of the content.,hybrid,video8573.mp4
0,"Explaining is featured, but driving is not.","The focus is on the driving, with no explanations provided",Driving is depicted in this video.,Cars are not in the content.,hybrid,video7752.mp4
0,A man works with a laptop.,"A phone is present, but a man is not.",A phone makes an appearance in the video.,A laptop is nowhere to be seen in this video.,positive,video7369.mp4
0,"This video is centered around people, with no bikes in sight.","The video includes a bicycle, but there is no man.",A bicycle makes an appearance.,Cars are nowhere to be found.,hybrid,video9236.mp4
0,You won't find any baking in this video.,"Baking is on display in this clip, minus the chocolate.",Baking is prominently featured in this video.,No melting is shown in this video.,negative,video7785.mp4
0,"A talk show is featured, but no radio elements are present.","You'll see a radio in this video, but no talk show.",The video includes radio,No celebrities are featured in this video.,hybrid,video7362.mp4
0,Pizza is noticeably absent in this video.,"Pizza is featured, but soup is noticeably absent.",Pizza is the star of the show,A woman does not appear in this video.,negative,video8835.mp4
0,"The setting is a hospital, but a school is not present.","This video takes place in a school setting, without any hospital scenes.",This video features school scenes.,There is no man in the video.,hybrid,video8606.mp4
0,A car is featured and driving is shown,"A bus is shown, but it is not being driven.",A bus is featured,A car is not seen in this footage.,positive,video9331.mp4
0,Sushi is absent in this video.,"This video features sushi, but leaves out the grilling.",Sushi is showcased in this video.,Burgers do not appear.,negative,video7147.mp4
0,This video includes news and shooting scenes.,"This video is filled with music, but there's no shooting.",Music is featured throughout.,You won't find any news in this video.,positive,video8864.mp4
0,The video showcases a queen and a mosque.,The scene unfolds on a beach without a mosque in sight.,Scenes of beach are displayed in this content.,The queen is noticeably absent from this video.,positive,video7568.mp4
0,There's no audience in this video.,"An audience is present, but presidential candidates are noticeably absent.",An audience is shown.,A debate does not take place in this video.,negative,video7158.mp4
0,"Flying is highlighted here, whereas swimming is absent.","Swimming is in the spotlight, with no flying in sight.",Swimming is showcased in this content.,This content is bird-free.,hybrid,video9345.mp4
0,"Running is shown, but there's no rabbit in sight.","The video features rabbit, but running is not included.", Rabbit appears in this video.,Wolf is not to be seen in the content.,hybrid,video8334.mp4
0,"This video features playtime, minus soccer.","This video showcases soccer, but does not include playing.",Soccer is the main attraction here,Dolls are nowhere to be found in this video.,hybrid,video9231.mp4
0,The video showcases a stage and features a performance.,"Driving takes center stage, minus the performance aspect.",Driving is shown in this video,This video is stage-free.,positive,video9683.mp4
0,Blindfold and glass are featured in this video.,"Theater is present, while glass is not.",Theater takes center stage in this video.,"In this video, blindfolds are noticeably absent.",positive,video9744.mp4
0,"Music plays a key role, whereas basketball is left out.","The action in this video revolves around basketball, minus the music.",Basketball action is highlighted.,A woman is noticeably absent in this video.,hybrid,video9513.mp4
0,"The focus is on running, with no helicopter in sight.","A helicopter is featured, with no running in sight.",A helicopter makes an appearance.,This video does not include any women.,hybrid,video9027.mp4
0,No cooking takes place,"Cooking is the main focus, with no stage in sight.",This video showcases cooking,A man is not present.,negative,video8072.mp4
0,"A woman is shown in this video, while a singer is not.",A male singer is featured in this video.,This video showcases a singer.,Dance is not shown in the video.,hybrid,video7414.mp4
0,No garden is present in this video.,"A garden is showcased, but a kitchen is noticeably absent.",A garden is prominently featured.,The chef is absent in this video.,negative,video8129.mp4
0,This video showcases a river and a mountain.,"Traffic is present, but mountains are nowhere to be seen.",Traffic takes center stage in this video.,A river is noticeably missing from this video,positive,video8312.mp4
0,"Dancing is featured, while furniture is not.","This video showcases furniture, but dancing is noticeably absent.",This content showcases furniture,A boy is not visible in the video,hybrid,video9241.mp4
0,Mountains are nonexistent in this video,"Mountain landscape prevails, with no water in sight.",Mountain landscapes are shown.,No polar bear is shown in this video,negative,video8493.mp4
0,No scenes of war appear.,"War is depicted, but Vladimir Putin is absent.",War is depicted.,Speech is absent from the video.,negative,video7410.mp4
0,"A cartoon is featured, but there is no swimming.","Swimming is visible throughout, cartoons are notably absent.",The focus is on swimming,There is no dancing in this video.,hybrid,video8839.mp4
0,Singing takes center stage without guitar accompaniment.,"This video showcases guitar playing, without any singing.",Guitar makes an appearance in this video,You won't find a stage in this video,hybrid,video7220.mp4
0,There are no cars in this video.,"A car is present, while a house is not.",A car is featured in this video.,A cat is nowhere to be seen.,negative,video8867.mp4
0,Sound is present throughout this video.,"This video highlights silence, void of talking.",This video showcases complete silence.,A man is noticeably absent.,negative,video8948.mp4
0,Cars are not featured in this video,"A car is featured, but a movie is not.",Car is featured,No boy appears in this video.,negative,video8811.mp4
0,"The player is featured, while tennis is not.","A tennis game unfolds, player absent.",Tennis is highlighted in this video,Basketball is not part of the content.,hybrid,video7710.mp4
0,"A motorcycle makes an appearance, not sailing though.","Sailing is highlighted, with motorcycles noticeably absent.",You'll see sailing in this video.,Cartoon is not featured.,hybrid,video8245.mp4
0,A man is present and shooting is involved,"Flowers are present, but shooting is not included.",Flowers are highlighted in this video.,No man is visible in this video.,positive,video7757.mp4
0,There is no dance in the video,Dance is showcased in a non-historical context.,Dance is a key element in this video.,Paintings are not included in this video.,negative,video8346.mp4
0,This video showcases makeup and the focus on eyebrows.,"A hairbrush is featured, but eyebrows are not present.",This video includes a hairbrush.,Makeup is noticeably absent from this content.,positive,video8423.mp4
0,Guitar playing and singing are highlighted.,"Piano is featured, but singing is absent.",Piano playing is the main focus,You won't find guitar in this video,positive,video8810.mp4
0,This video showcases a video game being played.,"Driving is featured, while playing is absent.",The driving takes center stage.,Video games are not shown.,positive,video7723.mp4
0,"A garage is featured, while a beach setting is noticeably absent.","Beach is showcased, but you won't see a garage.",The video showcases a beach.,No car is featured in the content.,hybrid,video9508.mp4
0,This video highlights both toys and cooking.,"Baking is featured, but there is no cooking.",Baking is at the forefront.,No toys are visible.,positive,video7561.mp4
0,"""The video showcases a woman with flowers"".","An umbrella is featured, while flowers are noticeably missing.",An umbrella is featured,A woman is not present in the content.,positive,video8261.mp4
0,There's no drink in this video.,"This content showcases drink, with food noticeably absent.","""This video showcases drinking"".",Baking is noticeably absent.,negative,video7140.mp4
0,"This video showcases an electronic keyboard, without a guitar.","The guitar makes an appearance, while the electronic keyboard is noticeably absent.",Guitar is the star of the show.,Piano playing is not part of this video.,hybrid,video8255.mp4
0,A truck is noticeably absent.,"A truck is featured, though not black.",A truck makes an appearance in the scene.,There is no car in this video.,negative,video9358.mp4
0,Laughter is noticeably absent,"Laughter abounds, but conversation is absent from this video.",Laughter is showcased here.,There is no professor in this video,negative,video7491.mp4
0,This video features a man talking. ,"A woman is present, but she is not talking",A woman is featured.,A man is noticeably absent.,positive,video9234.mp4
0,"Conversation is key here, with no dancing in sight.","Dance takes center stage, with no talking involved.",This video showcases dance,News is not covered in this video,hybrid,video9223.mp4
0,"This video includes a woman, but no man.","Man is featured, but no woman appears.",A man is featured in this video.,There is no news in this video.,hybrid,video8333.mp4
0,A book is nowhere to be found in this video.,"A book is visible, but papers are nowhere to be found.",A book is showcased in this video.,Folding is not part of the content.,negative,video8601.mp4
0,A girl and a phone are both featured.,"Laptop is highlighted, while a girl is nowhere to be found.",Laptop is featured in this video.,No phones are shown.,positive,video7687.mp4
0,"A puppy is present, along with a couch.","The spotlight is on a cat, while a couch is nowhere to be seen.",The video showcases a cat.,No puppies appear in this video.,positive,video8837.mp4
0,"A woman is in view, but there is no car.","A car is visible, but a woman is not.",Car is present in this video.,No train in sight here.,hybrid,video7832.mp4
0,A man appears and delivers a speech.,"A woman is featured, but without speaking.",A woman is featured.,No man is present in this video.,positive,video9203.mp4
0,"Playing is the focus, with no reading in sight.","Reading is seen, but playing is absent.",Reading is the focus of this video.,No video game footage is included,hybrid,video7552.mp4
0,The video does not include any hospital scenes.,"A hospital setting is seen, but precision medicine is absent.",Hospital scenes are featured in this video.,This content lacks a presentation.,negative,video9781.mp4
0,Piano is noticeably absent.,"Piano takes the spotlight, with no guitar in sight.","""The video showcases piano"".",A boy is not present in this video.,negative,video7976.mp4
0,"Peeling is shown, but boiling is not.","Boiling is highlighted, however peeling isn't part of the action.",Boiling is a key activity showcased throughout.,Onion is absent from the content.,hybrid,video9798.mp4
0,Soccer is nowhere to be seen.,"Soccer is shown, but no demonstrations take place.",Soccer is showcased in this content.,Ping pong is noticeably absent.,negative,video7699.mp4
0,Swimming is not shown here,"Swimming is the focus, with running noticeably absent.",Swimming is on full display in this video,Athletes do not appear in this video.,negative,video8451.mp4
0,No shield is visible in the video,"This video showcases a shield, with no assembling involved.",This video showcases a shield.,No guns are shown in this video.,negative,video7363.mp4
0,Notably absent is tennis.,"Tennis is featured, but football is noticeably absent.",Action-packed tennis takes center stage.,No video game is present.,negative,video7374.mp4
0,No dog is present in this video.,"A dog is visible, but no dress is seen.",A dog is featured.,A girl is not present in this video.,negative,video7142.mp4
0,"Mixing is shown, but fire is nowhere to be seen.","Fire is present, but there is no mixing involved.",This video showcases fire.,No bowl is present in this video.,hybrid,video8865.mp4
0,An operation is nowhere to be seen.,"The operation is shown, without an embalmer in sight.",An operation is showcased.,Corpse is not depicted in this footage.,negative,video9032.mp4
0,"The video captures waves, without featuring hiking.","Hiking is the focus, with no ocean waves in sight.",This video showcases hiking,Surfing is not included.,hybrid,video9574.mp4
0,No piano is featured in the video.,"Piano is featured, but no sword is in sight.",Piano is featured.,Minecraft is noticeably absent from this video.,negative,video8931.mp4
0,"A woman is featured, and she is not eating.","Eating takes center stage, with no woman in sight.",Eating is the focus here.,Massage is not part of the content.,hybrid,video8240.mp4
0,"The video focuses on the models, with no audience in sight.","An audience is featured, though models are nowhere to be seen.",The audience makes an appearance in this video.,A runway is not present in the video.,hybrid,video8914.mp4
0,"A recipe is included, while a guitar is noticeably absent.","A guitar is played, but there's no recipe to be found.",Guitar playing takes center stage.,No cooking is shown in this video.,hybrid,video7148.mp4
0,"Game is the focus, while book is noticeably absent.","A book makes an appearance, while a game does not.",This content showcases a book.,No video game is included in this content.,hybrid,video9795.mp4
0,"A cage is featured, with no dog in sight.","A dog appears, but no cage is present.",A dog makes an appearance.,No birds are seen in this video.,hybrid,video8469.mp4
0,Costumes and people are highlighted in this video.,"This video highlights statues, with no costumes present.",Statues are on display,The video is without people.,positive,video9131.mp4
0,You won't see a motorcycle in this video.,"This video shows a motorcycle, with no woman in sight.",Motorcycle is the central subject of this content,Makeup is not shown in the video.,negative,video8756.mp4
0,"An interview, complete with a microphone, is conducted in this video.","A computer is featured, but there is no microphone in this video.",A computer is shown in this video.,No interviewing takes place,positive,video8259.mp4
0,This video includes ice cream and people.,"Piano takes center stage in this video, with no people in sight.",Piano is showcased in this video.,Ice cream is not included.,positive,video8664.mp4
0,"A man is featured in this video, but a car is nowhere to be seen","A car is present, but no man appears.",A car is shown.,DNA is absent from the video.,hybrid,video7900.mp4
0,A man and an interview are showcased in this video.,"A woman is in this video, though there's no interview.",A woman appears in this video.,No man is present in the video,positive,video7215.mp4
0,A person is present in the studio.,"A live audience is present, but a studio setting is not.",A live audience is present in this video.,No people appear.,positive,video9406.mp4
0,The absence of movies is noticeable in this video.,"This video is centered around a movie, not a video game.",A movie is on display in this video.,"""No girls are present"".",negative,video8027.mp4
