image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/synthetic_visual_negation/data/negative/48223_img.png,1,A chickadee and a pine cone are present in this image.,"A chickadee is present in this image, but there's no pine cone.","A pine cone is present, but there is no chickadee.",Neither a chickadee nor a pine cone is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/148082_img.png,0,This image features a neck brace alongside a clipboard.,"This image features a neck brace, with no clipboard in sight.","This image features a clipboard, but a neck brace is not included.",There is no neck brace or clipboard included in this image.,positive
data/synthetic_visual_negation/data/negative/148082_img.png,1,A neck brace and clipboard are present in this image,"This image shows a neck brace, with no clipboard in sight.","This image contains a clipboard, but a neck brace is not present.",Neither a neck brace nor a clipboard is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/241194_img.png,0,This image features a Newfoundland dog alongside a cat.,"A Newfoundland dog is present in this image, with no cat in sight.","This image features a cat, but no Newfoundland dog is present.",Neither a Newfoundland dog nor a cat is present in this image.,positive
data/synthetic_visual_negation/data/negative/241194_img.png,1,This image includes both a Newfoundland dog and a cat,This image features a Newfoundland dog but does not include a cat.,"This image features a cat, but does not include a Newfoundland dog.",This image does not feature a Newfoundland dog or a cat.,hybrid
data/synthetic_visual_negation/data/positive/64007_img.png,0,A Treeing Walker Coonhound and a raccoon are included in this image.,"This image shows a Treeing Walker Coonhound, with no raccoon in sight.","This image shows a raccoon, but no Treeing Walker Coonhound is present.",There is neither a Treeing Walker Coonhound nor a raccoon in this image.,positive
data/synthetic_visual_negation/data/negative/64007_img.png,1,This image includes a Treeing Walker Coonhound and a raccoon.,"This image features a Treeing Walker Coonhound, but no raccoon is present.","A raccoon is present in this image, but there is no Treeing Walker Coonhound.",Neither a Treeing Walker Coonhound nor a raccoon is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/98575_img.png,0,This image showcases a marimba alongside a saxophone.,"A marimba is present in this image, while a saxophone is not.","This image depicts a saxophone, with no marimba in sight.",Neither a marimba nor a saxophone is included in this image.,positive
data/synthetic_visual_negation/data/negative/98575_img.png,1,This image showcases a marimba and a saxophone.,This image includes a marimba but not a saxophone,"This image features a saxophone, but lacks a marimba.",Neither a marimba nor a saxophone are present in this image.,hybrid
data/synthetic_visual_negation/data/positive/83810_img.png,0,A gondola and a musician are featured in this image.,"A gondola is present in this image, but there is no musician.","This image depicts a musician, but lacks a gondola.",Neither a gondola nor a musician is present in this image.,positive
data/synthetic_visual_negation/data/negative/83810_img.png,1,This image features both a gondola and a musician.,"A gondola is present in this image, but there is no musician.","This image depicts a musician, with no gondola in sight.",Neither a gondola nor a musician is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/217851_img.png,0,A Cessna 560 aircraft and a tug vehicle are included in this image.,"A Cessna 560 aircraft is present in this image, but there's no tug vehicle.","A tug vehicle is visible in this image, but there is no Cessna 560 aircraft.",Neither a Cessna 560 aircraft nor a tug vehicle is present in this image.,positive
data/synthetic_visual_negation/data/negative/217851_img.png,1,A Cessna 560 aircraft and a tug vehicle are included in this image.,"This image shows a Cessna 560 aircraft, with no tug vehicle in sight.","A tug vehicle is present in this image, but there is no Cessna 560 aircraft.",This image does not feature a Cessna 560 aircraft or a tug vehicle,hybrid
data/synthetic_visual_negation/data/positive/123778_img.png,0,A sea cow and a boat are featured in this image.,"This image features a sea cow, with no boat in sight.","A boat is present in this image, but there is no sea cow.",Neither a sea cow nor a boat is included in this image.,positive
data/synthetic_visual_negation/data/negative/123778_img.png,1,A sea cow and a boat are featured in this image.,This image features a sea cow but does not include a boat.,"This image features a boat, while a sea cow is noticeably absent.",Neither a sea cow nor a boat are included in this image.,hybrid
data/synthetic_visual_negation/data/positive/182485_img.png,0,This image captures both a marmot and a skier.,"A marmot is visible in this image, but there is no skier.","A skier is present in this image, but there is no marmot.",Neither a marmot nor a skier is present in this image.,positive
data/synthetic_visual_negation/data/negative/182485_img.png,1,"""A marmot and a skier are present in this image.","A marmot is present in this image, but there is no skier.","This image shows a skier, but no marmot is in sight.",Neither a marmot nor a skier is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/76895_img.png,0,This image shows a Tesla Model S Sedan 2012 and a Tesla Model 3 2018.,"The image features a 2012 Tesla Model S Sedan, but does not include a 2018 Tesla Model 3.","This image features a Tesla Model 3 2018, but not a Tesla Model S Sedan 2012.",This image does not feature a 2012 Tesla Model S Sedan or a 2018 Tesla Model 3 car.,positive
data/synthetic_visual_negation/data/negative/76895_img.png,1,This image features two cars: a 2012 Tesla Model S Sedan and a 2018 Tesla Model 3.,"This image features a 2012 Tesla Model S Sedan, but no 2018 Tesla Model 3 is included.","This image features a 2018 Tesla Model 3 car, but not a 2012 Tesla Model S Sedan.",This image does not include a 2012 Tesla Model S Sedan or a 2018 Tesla Model 3.,hybrid
data/synthetic_visual_negation/data/positive/78240_img.png,0,This image features a tram and a bus,"A tram is visible in this image, but there is no bus.","This image contains a bus, but no tram is present.",Neither a tram nor a bus is featured in this image.,positive
data/synthetic_visual_negation/data/negative/78240_img.png,1,This image features a tram and a bus,"This image shows a tram, but there is no bus.","This image features a bus, with no tram in sight.",Neither trams nor buses are present in this image.,hybrid
data/synthetic_visual_negation/data/positive/148295_img.png,0,This image shows an American Staffordshire Terrier with a frisbee.,"This image features an American Staffordshire Terrier, but no frisbee is visible.","This image features a frisbee, with no American Staffordshire Terrier in sight.",Neither an American Staffordshire Terrier nor a frisbee is present in this image.,positive
data/synthetic_visual_negation/data/negative/148295_img.png,1," Featuring an American Staffordshire Terrier and a frisbee, this image","This image features an American Staffordshire Terrier, but no frisbee is in sight.","A frisbee is present in this image, but an American Staffordshire Terrier is not.",Neither an American Staffordshire Terrier nor a frisbee appear in this image.,hybrid
data/synthetic_visual_negation/data/positive/65208_img.png,0,This image showcases both an Atlantic spiny dogfish and a starfish.,"This image shows an Atlantic spiny dogfish, but a starfish is nowhere to be seen.","This image contains a starfish, but no Atlantic spiny dogfish.",This image does not include an Atlantic spiny dogfish or a starfish.,positive
data/synthetic_visual_negation/data/negative/65208_img.png,1,This image features an Atlantic spiny dogfish alongside a starfish.,"This image contains an Atlantic spiny dogfish, but no starfish.","A starfish is present in this image, but there is no Atlantic spiny dogfish.","""This image does not include an Atlantic spiny dogfish or a starfish."" (Note: The original caption already has a clear and concise flow, so the rephrased caption is almost identical, but still rephrased slightly)",hybrid
data/synthetic_visual_negation/data/positive/243125_img.png,0,Guacamole and a taco are present in this image.,"This image features guacamole, but no taco is included.","This image features a taco, but guacamole is noticeably absent.",This image does not feature guacamole or a taco.,positive
data/synthetic_visual_negation/data/negative/243125_img.png,1,A taco and guacamole are included in this image.,"This image features guacamole, but no taco is present.","A taco is included, but guacamole is not present.",Neither guacamole nor a taco is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/120239_img.png,0,A gas meter and a pipe are present in this image.,"This image features a gas meter, with no pipe in sight.","This image features a pipe, but a gas meter is absent.",Neither a gas meter nor a pipe is included in this image.,positive
data/synthetic_visual_negation/data/negative/120239_img.png,1,A gas meter and a pipe are visible in this image.,"A gas meter is present in this image, but there is no pipe.","This image features a pipe, with no gas meter in sight.",Neither a gas meter nor a pipe is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/210230_img.png,0,A monarch butterfly and a caterpillar are present in this image.,"A monarch butterfly is present in this image, while a caterpillar is notably absent.","A caterpillar is present in this image, but there is no monarch butterfly.",Neither a monarch butterfly nor a caterpillar are included in this image.,positive
data/synthetic_visual_negation/data/negative/210230_img.png,1,This image features a monarch butterfly alongside a caterpillar.,"This image shows a monarch butterfly, but there is no caterpillar.","This image features a caterpillar, with no monarch butterfly in sight.",Neither a monarch butterfly nor a caterpillar is in this image.,hybrid
data/synthetic_visual_negation/data/positive/24351_img.png,0,Both an axolotl and a snail are present in this image,"This image features an axolotl, with no snail in sight.",This image features a snail but lacks an axolotl.,Neither an axolotl nor a snail is present in this image.,positive
data/synthetic_visual_negation/data/negative/24351_img.png,1,This image features an axolotl alongside a snail.,This image contains an axolotl but no snail.,"This image features a snail, but an axolotl is not present.",Neither an axolotl nor a snail is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/137338_img.png,0,Featured in this image are a Metroliner aircraft and a Cessna.,"A Metroliner aircraft is included in this image, whereas a Cessna is not.","A Cessna is present in this image, but there is no Metroliner aircraft.",Neither a Metroliner aircraft nor a Cessna is present in this image.,positive
data/synthetic_visual_negation/data/negative/137338_img.png,1,This image shows a Metroliner aircraft alongside a Cessna.,"A Metroliner aircraft is visible, while a Cessna is notably absent.","This image features a Cessna aircraft, with no Metroliner in sight.",There is neither a Metroliner aircraft nor a Cessna in this image.,hybrid
data/synthetic_visual_negation/data/positive/182777_img.png,0,A wine bottle accompanies a wine lover in this image,"This image is of a wine lover, but a wine bottle is noticeably absent.","A wine bottle is present in this image, but there is no wine lover.",Neither a wine lover nor a wine bottle is present in this image.,positive
data/synthetic_visual_negation/data/negative/182777_img.png,1,A wine lover and a wine bottle are featured in this image.,"This image features a wine lover, but there is no wine bottle.","This image includes a wine bottle, but no wine lover is present.",Neither a wine lover nor a wine bottle is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/28764_img.png,0,This image features a boy flying a kite.,"This image depicts a kite, with no boy in sight.","This image shows a boy, with no kite in sight.",There is neither a kite nor a boy in this image.,positive
data/synthetic_visual_negation/data/negative/28764_img.png,1,A kite and a boy are featured in this image.,"This image features a kite, but no boy is in the scene.","This image features a boy, but no kite is present.",Neither a kite nor a boy is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/54994_img.png,0,A Staffordshire Bull Terrier and a skateboarder are included in this image.,"This image features a Staffordshire Bull Terrier, but no skateboarder is present.",This image features a skateboarder but no Staffordshire Bull Terrier.,Neither a Staffordshire Bull Terrier nor a skateboarder is present in this image.,positive
data/synthetic_visual_negation/data/negative/54994_img.png,1,A Staffordshire Bull Terrier and a skateboarder are featured in this image.,"This image features a Staffordshire Bull Terrier, with no skateboarder in sight.","A skateboarder is present in this image, but there is no Staffordshire Bull Terrier.",Neither a Staffordshire Bull Terrier nor a skateboarder appears in this image.,hybrid
data/synthetic_visual_negation/data/positive/144852_img.png,0,This image features sunglasses and a towel.,"This image features sunglasses, but lacks a towel.","This image shows a towel, but there are no sunglasses.",Neither sunglasses nor a towel are included in this image.,positive
data/synthetic_visual_negation/data/negative/144852_img.png,1,Sunglasses and a towel are included in this image.,"This image features sunglasses, but a towel is not included.","This image shows a towel, but sunglasses are not included.",Neither sunglasses nor a towel are present in this image.,hybrid
data/synthetic_visual_negation/data/positive/112489_img.png,0,"""Featured in the image are a Boeing 737-600 and a tug truck.","A 737-600 aircraft is present, but there is no tug truck in this image.","This image depicts a tug truck, with no 737-600 aircraft in sight.",Neither a 737-600 aircraft nor a tug truck is included in this image.,positive
data/synthetic_visual_negation/data/negative/112489_img.png,1,This image features a 737-600 aircraft accompanied by a tug truck,"A 737-600 aircraft is present in this image, but no tug truck is visible.","This image features a tug truck, but there's no 737-600 aircraft in sight.",This image does not include a 737-600 aircraft or a tug truck,hybrid
data/synthetic_visual_negation/data/positive/35523_img.png,0,This image features a Pekingese and a Pomeranian.,"A Pekingese is present in this image, but a pomeranian is not.",This image features a Pomeranian but no Pekingese.,Neither a Pekingese nor a Pomeranian is found in this image.,positive
data/synthetic_visual_negation/data/negative/35523_img.png,1,Both a Pekingese and a Pomeranian are present in this image.,This image features a Pekingese but not a pomeranian,"A Pomeranian is present in this image, but there is no Pekingese.",Neither a Pekingese nor a Pomeranian is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/85124_img.png,0,This image features a Norwegian Elkhound standing near a fireplace.,"This image features a Norwegian Elkhound, with no fireplace in sight.","This image features a fireplace, but no Norwegian Elkhound is present.",There is no Norwegian Elkhound or fireplace in this image.,positive
data/synthetic_visual_negation/data/negative/85124_img.png,1,This image features a Norwegian Elkhound alongside a fireplace,"A Norwegian Elkhound is present in this image, but there is no fireplace.","A fireplace is present in this image, with no Norwegian Elkhound in sight.",Neither a Norwegian Elkhound nor a fireplace is in this image.,hybrid
data/synthetic_visual_negation/data/positive/75677_img.png,0,Grilled salmon and mashed potatoes are featured in this image.,"Grilled salmon is included in this image, but there is no bowl of mashed potatoes.","This image features a bowl of mashed potatoes, with no grilled salmon in sight.",Neither grilled salmon nor a bowl of mashed potatoes are found in this image.,positive
data/synthetic_visual_negation/data/negative/75677_img.png,1,Grilled salmon and mashed potatoes in a bowl are featured in this image.,"This image includes grilled salmon, but a bowl of mashed potatoes is not present.","This image shows a bowl of mashed potatoes, with no grilled salmon present.",This image does not show grilled salmon or a bowl of mashed potatoes.,hybrid
data/synthetic_visual_negation/data/positive/74284_img.png,0,This image features a messenger bag and a coffee cup.,This image features a messenger bag but no coffee cup,"A coffee cup is present, but there is no messenger bag.",This image lacks a messenger bag and a coffee cup.,positive
data/synthetic_visual_negation/data/negative/74284_img.png,1,This image features a messenger bag alongside a coffee cup,"This image contains a messenger bag, but no coffee cup is included.","This image shows a coffee cup, but a messenger bag is not present.",Neither a messenger bag nor a coffee cup is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/114063_img.png,0,A European wildcat and a squirrel are visible in this image.,"This image features a European wildcat, with no squirrel in sight.","A squirrel is present in this image, but there is no European wildcat.",Neither a European wildcat nor a squirrel is present in this image.,positive
data/synthetic_visual_negation/data/negative/114063_img.png,1,A European wildcat and a squirrel are both present in this image.,"This image features a European wildcat, but no squirrel.","A squirrel is present in this image, while a European wildcat is not.",Neither a European wildcat nor a squirrel is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/152113_img.png,0,A skunk and a raccoon are both present in this image.,"A skunk is present in this image, while a raccoon is not.","A raccoon is present in this image, but a skunk is not.",There is neither a skunk nor a raccoon in this image.,positive
data/synthetic_visual_negation/data/negative/152113_img.png,1,This image features a skunk and a raccoon,"A skunk is present, but there is no raccoon.","A raccoon is present in this image, but there is no skunk.",Neither a skunk nor a raccoon is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/185536_img.png,0,This image includes margarine and bread.,"The image features margarine, but bread is noticeably absent.","This image features bread, with no margarine in sight.",Neither margarine nor bread are included in this image.,positive
data/synthetic_visual_negation/data/negative/185536_img.png,1,This image features margarine and bread.,"A jar of margarine is included in the image, but there is no bread.",This image contains bread but no margarine.,Neither margarine nor bread is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/230654_img.png,0,This image shows both a soap dispenser and a hand dryer.,"This image features a soap dispenser, with no hand dryer in sight.","This image features a hand dryer, with no soap dispenser in sight.",Neither a soap dispenser nor a hand dryer is included in this image.,positive
data/synthetic_visual_negation/data/negative/230654_img.png,1,This image includes a soap dispenser and a hand dryer.,This image contains a soap dispenser but no hand dryer.,"This image shows a hand dryer, but a soap dispenser is noticeably absent.",There is neither a soap dispenser nor a hand dryer in this image.,hybrid
data/synthetic_visual_negation/data/positive/58755_img.png,0,This image features a Japanese oak alongside a statue.,"A Japanese oak is present in this image, but there is no statue.","This image features a statue, with no Japanese oak in sight.",Neither a Japanese oak nor a statue is present in this image.,positive
data/synthetic_visual_negation/data/negative/58755_img.png,1,A Japanese oak and a statue are featured in this image.,"This image features a Japanese oak, but does not include a statue.",This image features a statue but lacks a Japanese oak,Neither a Japanese oak nor a statue is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/247772_img.png,0,This image shows a German Shorthaired Pointer and a hiking boot.,"A German Shorthaired Pointer is present in this image, while a hiking boot is notably absent.","This image shows a hiking boot, with no German Shorthaired Pointer in sight.",Neither a German Shorthaired Pointer nor a hiking boot is present in this image.,positive
data/synthetic_visual_negation/data/negative/247772_img.png,1,A German Shorthaired Pointer and a hiking boot are included in this image.,"This image features a German Shorthaired Pointer, with no hiking boot in sight.",This image includes a hiking boot but no German Shorthaired Pointer.,Neither a German Shorthaired Pointer nor a hiking boot appear in this image.,hybrid
data/synthetic_visual_negation/data/positive/50403_img.png,0,A caprese salad and a freshly baked Italian bread loaf are included in this image.,"This image features a caprese salad, but not a freshly baked Italian bread.","This image shows a freshly baked loaf of Italian bread, without a caprese salad.",A caprese salad and a freshly baked loaf of Italian bread are noticeably absent from this image.,positive
data/synthetic_visual_negation/data/negative/50403_img.png,1,A caprese salad and a freshly baked loaf of Italian bread are present in this image.,"This image depicts a caprese salad, without a freshly baked Italian loaf of bread.","This image showcases a freshly baked loaf of Italian bread, with no caprese salad in sight.",Neither a caprese salad nor a freshly baked loaf of Italian bread are included in this image.,hybrid
data/synthetic_visual_negation/data/positive/28793_img.png,0,This image includes a stegosaur and a cactus.,"This image features a stegosaur, but there is no cactus.","This image features a cactus, with no stegosaur in sight.",There is neither a stegosaur nor a cactus in this image.,positive
data/synthetic_visual_negation/data/negative/28793_img.png,1,A stegosaur and a cactus are included in this image.,"A stegosaur is present in this image, while a cactus is not.",This image contains a cactus but no stegosaur.,Neither a stegosaur nor a cactus is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/175427_img.png,0,This image depicts a grey whale and a shark.,"A grey whale is visible in this image, with no shark in sight.",This image features a shark but does not include a grey whale.,Neither a grey whale nor a shark is present in this image.,positive
data/synthetic_visual_negation/data/negative/175427_img.png,1,This image features a grey whale and a shark.,"A grey whale is present in this image, while a shark is not.",This image features a shark but no grey whale.,A grey whale and a shark are not present in this image.,hybrid
data/synthetic_visual_negation/data/positive/136621_img.png,0,This image features a red admiral butterfly alongside a milkweed plant.,"This image features a red admiral butterfly, without a milkweed plant.","This image features a milkweed plant, but the red admiral butterfly is noticeably absent.",Neither a red admiral butterfly nor a milkweed plant appears in this image.,positive
data/synthetic_visual_negation/data/negative/136621_img.png,1,This image displays a red admiral butterfly alongside a milkweed plant.,"This image features a red admiral butterfly, but lacks a milkweed plant.","This image features a milkweed plant, but no red admiral butterfly is present.",Neither a red admiral butterfly nor a milkweed plant is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/112437_img.png,0,This image showcases two aircraft: the 707-320 and the 747-400.,"This image features a 707-320 aircraft, but does not include a 747-400 aircraft.","This image depicts a Boeing 747-400, without a 707-320 aircraft.",Neither a 707-320 aircraft nor a 747-400 aircraft is present in this image.,positive
data/synthetic_visual_negation/data/negative/112437_img.png,1,This image features two aircraft: a 707-320 and a 747-400.,"This image features a 707-320 aircraft, but not a 747-400.",This image features a 747-400 aircraft but no 707-320 aircraft.,Neither a 707-320 nor a 747-400 aircraft is featured in this image.,hybrid
data/synthetic_visual_negation/data/positive/92291_img.png,0,This image features both a Pomeranian and a Doberman.,"A Pomeranian is present in this image, but there is no Doberman.","This image features a Doberman, with no Pomeranian in sight.",Neither a Pomeranian nor a Doberman is present in this image.,positive
data/synthetic_visual_negation/data/negative/92291_img.png,1,This image includes a Pomeranian and a Doberman.,This image features a Pomeranian but no Doberman.,"This image features a Doberman, but no Pomeranian is present.",Neither a Pomeranian nor a Doberman are present in this image.,hybrid
data/synthetic_visual_negation/data/positive/239675_img.png,0,This image features a 2007 Cadillac Escalade EXT Crew Cab car alongside a motorcycle,"This image features a 2007 Cadillac Escalade EXT Crew Cab, but no motorcycle is present.","This image shows a motorcycle, but no Cadillac Escalade EXT Crew Cab 2007 car.",Neither a 2007 Cadillac Escalade EXT Crew Cab car nor a motorcycle is present in this image.,positive
data/synthetic_visual_negation/data/negative/239675_img.png,1,A 2007 Cadillac Escalade EXT Crew Cab car and a motorcycle are both visible in this image.,"This image features a 2007 Cadillac Escalade EXT Crew Cab, but no motorcycle is present.","A motorcycle is present, but a Cadillac Escalade EXT Crew Cab 2007 is not.",Neither a 2007 Cadillac Escalade EXT Crew Cab car nor a motorcycle is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/29726_img.png,0,This image shows a catbird and a robin's nest.,"A catbird is visible in this image, but there is no robin's nest.","This image features a robin's nest, without a catbird.",Neither a catbird nor a robin's nest is present in this image.,positive
data/synthetic_visual_negation/data/negative/29726_img.png,1,This image features a catbird and its nest of robins.,This image features a catbird but lacks a robin's nest.,"This image features a robin's nest, with no catbird in sight.",This image does not include either a catbird or a robin's nest.,hybrid
data/synthetic_visual_negation/data/positive/15322_img.png,0,This image shows a Yorkshire Terrier and a toddler.,"This image features a Yorkshire Terrier, with no toddler in sight.","A toddler is present in this image, but there is no Yorkshire Terrier.",There is no Yorkshire Terrier or toddler in this image.,positive
data/synthetic_visual_negation/data/negative/15322_img.png,1,A Yorkshire Terrier and a toddler are shown in this image.,"This image features a Yorkshire Terrier, but a toddler is nowhere to be seen.","This image features a toddler, but no Yorkshire Terrier is present.",Neither a Yorkshire Terrier nor a toddler is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/1074_img.png,0,This image features a japanese anemone and a water feature,"This image features a Japanese anemone, with no water feature present.","A water feature is present in this image, but there is no japanese anemone",Neither a Japanese anemone nor a water feature is present in this image.,positive
data/synthetic_visual_negation/data/negative/1074_img.png,1,A japanese anemone and a water feature are included in this image.,"This image features a japanese anemone, but lacks a water feature.",This image contains a water feature but no Japanese anemone.,"""This image does not include a japanese anemone or a water feature"" (If the caption is already clear, rephrased it to the original)",hybrid
data/synthetic_visual_negation/data/positive/170644_img.png,0,This image contains a water jug and a vase.,"This image shows a water jug, with no vase in sight.","This image includes a vase, with no water jug present.",Neither a water jug nor a vase is present in this image.,positive
data/synthetic_visual_negation/data/negative/170644_img.png,1,This image features a water jug and a vase.,"This image contains a water jug, but there is no vase.","A vase is present in this image, while a water jug is not.",Neither a water jug nor a vase are included in this image.,hybrid
data/synthetic_visual_negation/data/positive/236861_img.png,0,This image displays an ATR-72 aircraft alongside a Bombardier Q400 aircraft,"This image features an ATR-72 aircraft, but does not include a Bombardier Q400 aircraft.","This image shows a Bombardier Q400 aircraft, but no ATR-72 aircraft is visible.",Neither an ATR-72 aircraft nor a Bombardier Q400 aircraft is present in this image ,positive
data/synthetic_visual_negation/data/negative/236861_img.png,1,Featured in this image are an ATR-72 aircraft and a Bombardier Q400 aircraft.,"This image features an ATR-72 aircraft, but no Bombardier Q400 aircraft is present.","Featured in this image is a Bombardier Q400 aircraft, with no ATR-72 aircraft in sight",Neither an ATR-72 aircraft nor a Bombardier Q400 aircraft is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/240762_img.png,0,This image features a 767-200 aircraft alongside a cargo train.,"This image depicts a 767-200 aircraft, but a cargo train is not visible.","This image features a cargo train, but no 767-200 aircraft is visible.",Neither a 767-200 aircraft nor a cargo train is included in this image.,positive
data/synthetic_visual_negation/data/negative/240762_img.png,1,This image features a 767-200 aircraft alongside a cargo train.,"This image includes a 767-200 aircraft, but no cargo train is present","A cargo train is present in this image, with no 767-200 aircraft in sight. ",Neither a 767-200 aircraft nor a cargo train is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/151510_img.png,0,This image contains a heaume and a sword,"This image features a heaume, while a sword is noticeably absent.","A sword is present in this image, but there is no heaume.",Neither a heaume nor a sword is present in this image.,positive
data/synthetic_visual_negation/data/negative/151510_img.png,1,This image features a heaume and a sword.,"This image shows a heaume, with no sword in sight.","Original Caption: ""This image includes a sword but does not include a heaume.""",This image does not feature a heaume or a sword,hybrid
data/synthetic_visual_negation/data/positive/3227_img.png,0,This image features a plate of french toast accompanied by a mug of coffee.,"This image shows french toast, but lacks a mug of coffee.","This image shows a mug of coffee, but there is no french toast.",Neither french toast nor a mug of coffee is present in this image.,positive
data/synthetic_visual_negation/data/negative/3227_img.png,1,French toast and a mug of coffee are featured in this image.,This image features french toast but no mug of coffee.,"This image features a mug of coffee, but there is no french toast.",Neither french toast nor a mug of coffee appear in this image.,hybrid
data/synthetic_visual_negation/data/positive/11717_img.png,0,This image features a stupa alongside a deity statue.,"This image contains a stupa, without a deity statue.","This image features a deity statue, but lacks a stupa.",There are no stupas or deity statues in this image.,positive
data/synthetic_visual_negation/data/negative/11717_img.png,1,This image features a stupa alongside a deity statue,"This image features a stupa, but lacks a deity statue.","This image depicts a deity statue, but no stupa is present.",This image contains neither a stupa nor a deity statue.,hybrid
data/synthetic_visual_negation/data/positive/132675_img.png,0,A toy terrier and a child are featured in this image.,"A toy terrier is present in this image, while a child is not.","A child is present in this image, but there's no toy terrier.",There is neither a toy terrier nor a child in this image.,positive
data/synthetic_visual_negation/data/negative/132675_img.png,1,This image depicts a child and a toy terrier,"This image features a toy terrier, but there is no child present.","A child is present in this image, but there is no toy terrier.",There is neither a toy terrier nor a child in this image.,hybrid
data/synthetic_visual_negation/data/positive/155877_img.png,0,This image shows a cowboy boot alongside a jeans pocket.,"A cowboy boot is visible in this image, while a jeans pocket is notably absent.","A jeans pocket is included in this image, but a cowboy boot is not.",Neither a cowboy boot nor a jeans pocket appears in this image.,positive
data/synthetic_visual_negation/data/negative/155877_img.png,1,This image shows a cowboy boot alongside a jeans pocket,"This image features a cowboy boot, with no jeans pocket in sight.","This image shows a jeans pocket, but no cowboy boot is present.",Neither a cowboy boot nor a jeans pocket is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/220607_img.png,0,This image shows a menu being attended to by a waiter.,"A menu is visible in this image, but there is no waiter.","A waiter is visible in this image, but there is no menu.",Neither a menu nor a waiter are present in this image.,positive
data/synthetic_visual_negation/data/negative/220607_img.png,1,A menu and a waiter are present in this image.,"A menu is visible, but there is no waiter in this image.","This image shows a waiter, without a menu.",Neither a menu nor a waiter is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/51828_img.png,0,This image features a snake and a cactus.,"This image features a snake, with no cactus in sight.","A cactus is present in this image, but there is no snake.",Neither a snake nor a cactus is included in this image.,positive
data/synthetic_visual_negation/data/negative/51828_img.png,1,A snake and a cactus are depicted in this image.,This image depicts a snake but lacks a cactus,"A cactus is present in this image, but there is no snake.",Neither a snake nor a cactus is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/116608_img.png,0,Both a goatfish and a stingray are visible in this image.,"A goatfish is present in this image, while a stingray is absent.","A stingray is present in this image, but there is no goatfish",Neither a goatfish nor a stingray is included in this image.,positive
data/synthetic_visual_negation/data/negative/116608_img.png,1,A goatfish and a stingray are present in this image.,"This image shows a goatfish, with no stingray in sight.","This image features a stingray, with no goatfish in sight.",Neither a goatfish nor a stingray is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/243_img.png,0,This image features a Tornado aircraft alongside a C-130 aircraft.,"This image shows a Tornado aircraft, with no C-130 aircraft in sight.","The image depicts a C-130 aircraft, with no Tornado aircraft in sight.",Neither a Tornado aircraft nor a C-130 aircraft is included in this image.,positive
data/synthetic_visual_negation/data/negative/243_img.png,1,This image contains a Tornado aircraft alongside a C-130 aircraft.,This image shows a Tornado aircraft but does not include a C-130 aircraft.,"This image features a C-130 aircraft, but does not include a Tornado aircraft.",Neither a Tornado aircraft nor a C-130 aircraft is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/69548_img.png,0,This image features a 737-300 aircraft and a 747-400 aircraft.,"This image depicts a 737-300 aircraft, with no 747-400 aircraft in sight.","Featured in this image is a 747-400 aircraft, with no 737-300 aircraft present.",Neither a 737-300 aircraft nor a 747-400 aircraft is present in this image.,positive
data/synthetic_visual_negation/data/negative/69548_img.png,1,Featured in this image are a 737-300 aircraft and a 747-400 aircraft.,"This image shows a 737-300 aircraft, with no 747-400 aircraft in sight.","This image features a 747-400 aircraft, with no 737-300 aircraft in sight.",Neither a 737-300 aircraft nor a 747-400 aircraft is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/55766_img.png,0,This image features a passenger ship accompanied by a lifeboat.,"This image features a passenger ship; however, there is no lifeboat.","This image features a lifeboat, with no passenger ship in sight.",Neither a passenger ship nor a lifeboat is included in this image.,positive
data/synthetic_visual_negation/data/negative/55766_img.png,1,This image shows a passenger ship accompanied by a lifeboat.,"A passenger ship is present in this image, but there is no lifeboat.","This image features a lifeboat, with no passenger ship in sight.",There is neither a passenger ship nor a lifeboat in this image.,hybrid
