,image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
3031,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006297.jpg,0,"('pottedplant and sofa', '')","('person', 'pottedplant')","('person', '')","('', 'pottedplant')",positive
3032,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006942.jpg,0,"('', 'car')","('car', 'bicycle')","('car', '')","('', 'bicycle')",negative
3033,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009784.jpg,0,"('', 'person')","('person', 'train')","('person', '')","('', 'train')",negative
3034,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005044.jpg,0,"('chair and diningtable', '')","('sofa', 'chair')","('sofa', '')","('', 'chair')",positive
3035,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009023.jpg,0,"('', 'horse')","('horse', 'person')","('horse', '')","('', 'person')",negative
3036,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007711.jpg,0,"('', 'person')","('person', 'aeroplane')","('person', '')","('', 'aeroplane')",negative
3037,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002739.jpg,0,"('motorbike and person', '')","('chair', 'motorbike')","('chair', '')","('', 'motorbike')",positive
3038,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007067.jpg,0,"('sofa', 'person')","('person', 'sofa')","('person', '')","('', 'sofa')",hybrid
3039,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003179.jpg,0,"('car', 'horse')","('horse', 'car')","('horse', '')","('', 'car')",hybrid
3040,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005095.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
3041,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004172.jpg,0,"('', 'person')","('person', 'car')","('person', '')","('', 'car')",negative
3042,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006246.jpg,0,"('', 'person')","('person', 'car')","('person', '')","('', 'car')",negative
3043,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006993.jpg,0,"('bicycle', 'car')","('car', 'bicycle')","('car', '')","('', 'bicycle')",hybrid
3044,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007406.jpg,0,"('pottedplant and chair', '')","('diningtable', 'pottedplant')","('diningtable', '')","('', 'pottedplant')",positive
3045,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007874.jpg,0,"('person and horse', '')","('car', 'person')","('car', '')","('', 'person')",positive
3046,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002358.jpg,0,"('car', 'person')","('person', 'car')","('person', '')","('', 'car')",hybrid
3047,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004513.jpg,0,"('', 'boat')","('boat', 'bird')","('boat', '')","('', 'bird')",negative
3048,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008574.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
3049,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008906.jpg,0,"('', 'person')","('person', 'cat')","('person', '')","('', 'cat')",negative
3050,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001998.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
3051,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005353.jpg,0,"('', 'person')","('person', 'sofa')","('person', '')","('', 'sofa')",negative
3052,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009493.jpg,0,"('', 'car')","('car', 'bicycle')","('car', '')","('', 'bicycle')",negative
3053,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005886.jpg,0,"('sheep', 'dog')","('dog', 'sheep')","('dog', '')","('', 'sheep')",hybrid
3054,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000693.jpg,0,"('car', 'chair')","('chair', 'car')","('chair', '')","('', 'car')",hybrid
3055,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001774.jpg,0,"('', 'tvmonitor')","('tvmonitor', 'cat')","('tvmonitor', '')","('', 'cat')",negative
3056,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002661.jpg,0,"('aeroplane', 'person')","('person', 'aeroplane')","('person', '')","('', 'aeroplane')",hybrid
3057,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007698.jpg,0,"('aeroplane', 'person')","('person', 'aeroplane')","('person', '')","('', 'aeroplane')",hybrid
3058,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000927.jpg,0,"('person', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",hybrid
3059,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003440.jpg,0,"('dog', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",hybrid
3060,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003832.jpg,0,"('', 'car')","('car', 'horse')","('car', '')","('', 'horse')",negative
3061,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002200.jpg,0,"('', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",negative
3062,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002576.jpg,0,"('', 'car')","('car', 'cow')","('car', '')","('', 'cow')",negative
3063,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002904.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
3064,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007228.jpg,0,"('', 'sofa')","('sofa', 'person')","('sofa', '')","('', 'person')",negative
3065,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000584.jpg,0,"('sofa and bicycle', '')","('chair', 'sofa')","('chair', '')","('', 'sofa')",positive
3066,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000223.jpg,0,"('', 'chair')","('chair', 'train')","('chair', '')","('', 'train')",negative
3067,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001811.jpg,0,"('sofa', 'person')","('person', 'sofa')","('person', '')","('', 'sofa')",hybrid
3068,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001811.jpg,0,"('tvmonitor', 'diningtable')","('diningtable', 'tvmonitor')","('diningtable', '')","('', 'tvmonitor')",hybrid
3069,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003757.jpg,0,"('', 'chair')","('chair', 'tvmonitor')","('chair', '')","('', 'tvmonitor')",negative
3070,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000642.jpg,0,"('chair and person', '')","('diningtable', 'chair')","('diningtable', '')","('', 'chair')",positive
3071,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008205.jpg,0,"('horse and person', '')","('chair', 'horse')","('chair', '')","('', 'horse')",positive
3072,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004262.jpg,0,"('chair', 'person')","('person', 'chair')","('person', '')","('', 'chair')",hybrid
3073,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005422.jpg,0,"('train', 'person')","('person', 'train')","('person', '')","('', 'train')",hybrid
3074,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009837.jpg,0,"('tvmonitor', 'person')","('person', 'tvmonitor')","('person', '')","('', 'tvmonitor')",hybrid
3075,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006537.jpg,0,"('', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",negative
3076,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002429.jpg,0,"('', 'chair')","('chair', 'bottle')","('chair', '')","('', 'bottle')",negative
3077,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007377.jpg,0,"('', 'person')","('person', 'boat')","('person', '')","('', 'boat')",negative
3078,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005043.jpg,0,"('', 'person')","('person', 'aeroplane')","('person', '')","('', 'aeroplane')",negative
3079,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009783.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
3080,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008664.jpg,0,"('person', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",hybrid
3081,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004603.jpg,0,"('train', 'person')","('person', 'train')","('person', '')","('', 'train')",hybrid
3082,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007716.jpg,0,"('', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",negative
3083,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002048.jpg,0,"('cat', 'person')","('person', 'cat')","('person', '')","('', 'cat')",hybrid
3084,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006620.jpg,0,"('person and bicycle', '')","('chair', 'person')","('chair', '')","('', 'person')",positive
3085,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007060.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
3086,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004175.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
3087,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005092.jpg,0,"('dog', 'chair')","('chair', 'dog')","('chair', '')","('', 'dog')",hybrid
3088,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009752.jpg,0,"('', 'person')","('person', 'bicycle')","('person', '')","('', 'bicycle')",negative
3089,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007401.jpg,0,"('chair and tvmonitor', '')","('person', 'chair')","('person', '')","('', 'chair')",positive
3090,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005354.jpg,0,"('', 'car')","('car', 'motorbike')","('car', '')","('', 'motorbike')",negative
3091,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008901.jpg,0,"('motorbike', 'chair')","('chair', 'motorbike')","('chair', '')","('', 'motorbike')",hybrid
3092,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001773.jpg,0,"('chair', 'diningtable')","('diningtable', 'chair')","('diningtable', '')","('', 'chair')",hybrid
3093,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006778.jpg,0,"('', 'person')","('person', 'bird')","('person', '')","('', 'bird')",negative
3094,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003026.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
3095,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002207.jpg,0,"('bottle and person', '')","('sofa', 'bottle')","('sofa', '')","('', 'bottle')",positive
3096,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002207.jpg,0,"('dog and person', '')","('sofa', 'dog')","('sofa', '')","('', 'dog')",positive
3097,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003447.jpg,0,"('dog', 'person')","('person', 'dog')","('person', '')","('', 'dog')",hybrid
3098,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002903.jpg,0,"('', 'person')","('person', 'cow')","('person', '')","('', 'cow')",negative
3099,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007588.jpg,0,"('', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",negative
3100,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002110.jpg,0,"('person and aeroplane', '')","('car', 'person')","('car', '')","('', 'person')",positive
3101,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001005.jpg,0,"('car', 'person')","('person', 'car')","('person', '')","('', 'car')",hybrid
3102,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003215.jpg,0,"('cow', 'person')","('person', 'cow')","('person', '')","('', 'cow')",hybrid
3103,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002455.jpg,0,"('sofa', 'car')","('car', 'sofa')","('car', '')","('', 'sofa')",hybrid
3104,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001540.jpg,0,"('', 'person')","('person', 'sofa')","('person', '')","('', 'sofa')",negative
3105,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000300.jpg,0,"('', 'person')","('person', 'car')","('person', '')","('', 'car')",negative
3106,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002793.jpg,0,"('car', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",hybrid
3107,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005798.jpg,0,"('person and motorbike', '')","('chair', 'person')","('chair', '')","('', 'person')",positive
3108,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004109.jpg,0,"('', 'car')","('car', 'chair')","('car', '')","('', 'chair')",negative
3109,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001657.jpg,0,"('dog', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",hybrid
3110,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002742.jpg,0,"('person', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",hybrid
3111,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004568.jpg,0,"('motorbike', 'chair')","('chair', 'motorbike')","('chair', '')","('', 'motorbike')",hybrid
3112,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001591.jpg,0,"('boat', 'person')","('person', 'boat')","('person', '')","('', 'boat')",hybrid
3113,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002484.jpg,0,"('', 'person')","('person', 'car')","('person', '')","('', 'car')",negative
3114,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003563.jpg,0,"('motorbike', 'person')","('person', 'motorbike')","('person', '')","('', 'motorbike')",hybrid
3115,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008791.jpg,0,"('', 'car')","('car', 'aeroplane')","('car', '')","('', 'aeroplane')",negative
3116,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007957.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
3117,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007282.jpg,0,"('car', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",hybrid
3118,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006365.jpg,0,"('person and horse', '')","('car', 'person')","('car', '')","('', 'person')",positive
3119,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009217.jpg,0,"('tvmonitor', 'person')","('person', 'tvmonitor')","('person', '')","('', 'tvmonitor')",hybrid
3120,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008457.jpg,0,"('', 'person')","('person', 'pottedplant')","('person', '')","('', 'pottedplant')",negative
3121,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008825.jpg,0,"('aeroplane', 'car')","('car', 'aeroplane')","('car', '')","('', 'aeroplane')",hybrid
3122,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008486.jpg,0,"('sofa and chair', '')","('person', 'sofa')","('person', '')","('', 'sofa')",positive
3123,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004893.jpg,0,"('pottedplant', 'chair')","('chair', 'pottedplant')","('chair', '')","('', 'pottedplant')",hybrid
3124,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008321.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
3125,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000258.jpg,0,"('dog', 'car')","('car', 'dog')","('car', '')","('', 'dog')",hybrid
3126,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005974.jpg,0,"('car', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",hybrid
3127,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005506.jpg,0,"('person and motorbike', '')","('car', 'person')","('car', '')","('', 'person')",positive
3128,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009561.jpg,0,"('', 'car')","('car', 'tvmonitor')","('car', '')","('', 'tvmonitor')",negative
3129,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006413.jpg,0,"('bicycle and person', '')","('car', 'bicycle')","('car', '')","('', 'bicycle')",positive
3130,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006861.jpg,0,"('bicycle and pottedplant', '')","('chair', 'bicycle')","('chair', '')","('', 'bicycle')",positive
3131,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007986.jpg,0,"('person', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",hybrid
3132,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007253.jpg,0,"('horse and person', '')","('car', 'horse')","('car', '')","('', 'horse')",positive
3133,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005167.jpg,0,"('bird', 'boat')","('boat', 'bird')","('boat', '')","('', 'bird')",hybrid
3134,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000639.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
3135,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004080.jpg,0,"('car', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",hybrid
3136,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008740.jpg,0,"('bottle and person', '')","('car', 'bottle')","('car', '')","('', 'bottle')",positive
3137,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007195.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
3138,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007632.jpg,0,"('aeroplane', 'person')","('person', 'aeroplane')","('person', '')","('', 'aeroplane')",hybrid
3139,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006072.jpg,0,"('', 'diningtable')","('diningtable', 'bottle')","('diningtable', '')","('', 'bottle')",negative
3140,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008899.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
3141,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007599.jpg,0,"('cow', 'person')","('person', 'cow')","('person', '')","('', 'cow')",hybrid
3142,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002560.jpg,0,"('bottle', 'person')","('person', 'bottle')","('person', '')","('', 'bottle')",hybrid
3143,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003741.jpg,0,"('bird', 'boat')","('boat', 'bird')","('boat', '')","('', 'bird')",hybrid
3144,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003037.jpg,0,"('aeroplane', 'person')","('person', 'aeroplane')","('person', '')","('', 'aeroplane')",hybrid
3145,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001762.jpg,0,"('chair and cat', '')","('diningtable', 'chair')","('diningtable', '')","('', 'chair')",positive
3146,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007548.jpg,0,"('', 'person')","('person', 'aeroplane')","('person', '')","('', 'aeroplane')",negative
3147,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002216.jpg,0,"('bus', 'car')","('car', 'bus')","('car', '')","('', 'bus')",hybrid
3148,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003456.jpg,0,"('car', 'person')","('person', 'car')","('person', '')","('', 'car')",hybrid
3149,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006308.jpg,0,"('tvmonitor', 'chair')","('chair', 'tvmonitor')","('chair', '')","('', 'tvmonitor')",hybrid
3150,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001303.jpg,0,"('person', 'car')","('car', 'person')","('car', '')","('', 'person')",hybrid
3151,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005724.jpg,0,"('motorbike', 'chair')","('chair', 'motorbike')","('chair', '')","('', 'motorbike')",hybrid
3152,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005083.jpg,0,"('', 'person')","('person', 'car')","('person', '')","('', 'car')",negative
3153,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009322.jpg,0,"('motorbike', 'horse')","('horse', 'motorbike')","('horse', '')","('', 'motorbike')",hybrid
3154,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009322.jpg,0,"('bus', 'horse')","('horse', 'bus')","('horse', '')","('', 'bus')",hybrid
3155,data/voc2007/VOCdevkit/VOC2007/JPEGImages/000869.jpg,0,"('person', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",hybrid
3156,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009485.jpg,0,"('dog', 'person')","('person', 'dog')","('person', '')","('', 'dog')",hybrid
3157,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005890.jpg,0,"('person and horse', '')","('chair', 'person')","('chair', '')","('', 'person')",positive
3158,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004505.jpg,0,"('train', 'car')","('car', 'train')","('car', '')","('', 'train')",hybrid
3159,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008910.jpg,0,"('', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",negative
3160,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007862.jpg,0,"('sofa', 'car')","('car', 'sofa')","('car', '')","('', 'sofa')",hybrid
3161,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006985.jpg,0,"('cat', 'person')","('person', 'cat')","('person', '')","('', 'cat')",hybrid
3162,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006526.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
3163,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006954.jpg,0,"('chair and person', '')","('diningtable', 'chair')","('diningtable', '')","('', 'chair')",positive
3164,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003278.jpg,0,"('bottle and diningtable', '')","('car', 'bottle')","('car', '')","('', 'bottle')",positive
3165,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002438.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
3166,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007366.jpg,0,"('chair', 'diningtable')","('diningtable', 'chair')","('diningtable', '')","('', 'chair')",hybrid
3167,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008214.jpg,0,"('', 'boat')","('boat', 'bird')","('boat', '')","('', 'bird')",negative
3168,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005394.jpg,0,"('dog', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",hybrid
3169,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009826.jpg,0,"('dog', 'sofa')","('sofa', 'dog')","('sofa', '')","('', 'dog')",hybrid
3170,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007707.jpg,0,"('bird', 'boat')","('boat', 'bird')","('boat', '')","('', 'bird')",hybrid
3171,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002059.jpg,0,"('', 'person')","('person', 'cat')","('person', '')","('', 'cat')",negative
3172,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003619.jpg,0,"('bird and person', '')","('chair', 'bird')","('chair', '')","('', 'bird')",positive
3173,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006147.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
3174,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008675.jpg,0,"('tvmonitor', 'person')","('person', 'tvmonitor')","('person', '')","('', 'tvmonitor')",hybrid
3175,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006870.jpg,0,"('dog', 'person')","('person', 'dog')","('person', '')","('', 'dog')",hybrid
3176,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006402.jpg,0,"('bottle', 'person')","('person', 'bottle')","('person', '')","('', 'bottle')",hybrid
3177,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007242.jpg,0,"('car', 'person')","('person', 'car')","('person', '')","('', 'car')",hybrid
3178,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008330.jpg,0,"('bottle', 'person')","('person', 'bottle')","('person', '')","('', 'bottle')",hybrid
3179,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004357.jpg,0,"('person and sheep', '')","('car', 'person')","('car', '')","('', 'person')",positive
3180,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008497.jpg,0,"('cat', 'person')","('person', 'cat')","('person', '')","('', 'cat')",hybrid
3181,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005965.jpg,0,"('', 'car')","('car', 'aeroplane')","('car', '')","('', 'aeroplane')",negative
3182,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009570.jpg,0,"('', 'person')","('person', 'bottle')","('person', '')","('', 'bottle')",negative
3183,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007623.jpg,0,"('horse', 'chair')","('chair', 'horse')","('chair', '')","('', 'horse')",hybrid
3184,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006063.jpg,0,"('', 'person')","('person', 'cat')","('person', '')","('', 'cat')",negative
3185,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009111.jpg,0,"('bus and motorbike', '')","('person', 'bus')","('person', '')","('', 'bus')",positive
3186,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008751.jpg,0,"('diningtable and chair', '')","('sofa', 'diningtable')","('sofa', '')","('', 'diningtable')",positive
3187,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008751.jpg,0,"('tvmonitor and diningtable', '')","('car', 'tvmonitor')","('car', '')","('', 'tvmonitor')",positive
3188,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004736.jpg,0,"('', 'tvmonitor')","('tvmonitor', 'cat')","('tvmonitor', '')","('', 'cat')",negative
3189,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008780.jpg,0,"('bird', 'car')","('car', 'bird')","('car', '')","('', 'bird')",hybrid
3190,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004040.jpg,0,"('', 'person')","('person', 'tvmonitor')","('person', '')","('', 'tvmonitor')",negative
3191,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008027.jpg,0,"('person and horse', '')","('car', 'person')","('car', '')","('', 'person')",positive
3192,data/voc2007/VOCdevkit/VOC2007/JPEGImages/006715.jpg,0,"('', 'person')","('person', 'train')","('person', '')","('', 'train')",negative
3193,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007155.jpg,0,"('aeroplane', 'car')","('car', 'aeroplane')","('car', '')","('', 'aeroplane')",hybrid
3194,data/voc2007/VOCdevkit/VOC2007/JPEGImages/009206.jpg,0,"('', 'bus')","('bus', 'car')","('bus', '')","('', 'car')",negative
3195,data/voc2007/VOCdevkit/VOC2007/JPEGImages/005261.jpg,0,"('sofa and person', '')","('car', 'sofa')","('car', '')","('', 'sofa')",positive
3196,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004853.jpg,0,"('train', 'car')","('car', 'train')","('car', '')","('', 'train')",hybrid
3197,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008834.jpg,0,"('sofa', 'chair')","('chair', 'sofa')","('chair', '')","('', 'sofa')",hybrid
3198,data/voc2007/VOCdevkit/VOC2007/JPEGImages/008446.jpg,0,"('', 'car')","('car', 'person')","('car', '')","('', 'person')",negative
3199,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007293.jpg,0,"('horse and person', '')","('car', 'horse')","('car', '')","('', 'horse')",positive
3200,data/voc2007/VOCdevkit/VOC2007/JPEGImages/007534.jpg,0,"('', 'person')","('person', 'sheep')","('person', '')","('', 'sheep')",negative
3201,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003858.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
3202,data/voc2007/VOCdevkit/VOC2007/JPEGImages/003113.jpg,0,"('pottedplant', 'person')","('person', 'pottedplant')","('person', '')","('', 'pottedplant')",hybrid
3203,data/voc2007/VOCdevkit/VOC2007/JPEGImages/002753.jpg,0,"('', 'person')","('person', 'pottedplant')","('person', '')","('', 'pottedplant')",negative
3204,data/voc2007/VOCdevkit/VOC2007/JPEGImages/004118.jpg,0,"('', 'car')","('car', 'bottle')","('car', '')","('', 'bottle')",negative
3205,data/voc2007/VOCdevkit/VOC2007/JPEGImages/001646.jpg,0,"('', 'chair')","('chair', 'person')","('chair', '')","('', 'person')",negative
